Select,+,Result #,X,1,2,3,4,5,Document ID,Date Published,Family ID,Pages,Title,CPCI,CPCA,Inventor,Assignee,Application Number,Filing Date,Primary Examiner,Assistant Examiner,OR,XREF,Applicant Name,Notes,Notes/Tagged,Relevancy,C
checked,1,345,,,,,,,US 12093058 B2,9/17/2024,72750864,20,Exception handling for autonomous vehicles,G05D1/0088;B60W30/0953;G05D1/81;B60W30/0956;G05D1/0223;B60W30/09;B60W60/001;G05D1/65;G05D1/0289;G08G1/163;B60W50/035;G05D1/693;G08G1/166,B60W2420/408,Li; Dong et al.,Waymo LLC,18/204135,5/31/2023,Robert; Daniel M.,,1-Jan,,Waymo LLC,,,6.0433435,
checked,1,346,,,,,,,US 12091055 B2,9/17/2024,73550124,18,Tracking vanished objects for autonomous vehicles,B60W60/00276;B60W50/0097;B60W60/00;G08G1/166;B60W60/00272;G08G1/015,B60W2554/402;B60W2554/4048;B60W30/18154;B60W2554/4042;B60W2554/4041;B60W2554/4045;B60W2400/00;B60W2556/10;B60W2554/4044,Torres; Luis et al.,Waymo LLC,18/123723,3/20/2023,Vorce; Amelia,,1-Jan,,Waymo LLC,,,6.173177,
checked,1,347,,,,,,,US 12091054 B2,9/17/2024,77626937,24,Semantic identification of pickup locations,G06V20/56;G05D1/0038;G08G1/123;G06V10/44;G05D1/0044;B60W60/00253,G06Q50/40;B60W2556/50;G06Q10/02,Limaye; Ashwin,Waymo LLC,18/145000,5/9/2023,Hilgendorf; Dale W,,1-Jan,,WAYMO LLC,,,6.377531,
checked,,348,,,,,,,US 12095805 B2,9/17/2024,84890816,23,Autonomous vehicle security measures in response to an attack on an in-vehicle communication network,H04L63/0227;H04W12/088;H04L63/1441;H04L67/12;H04L63/1416;H04W4/40;H04W12/67;H04L63/1408;H04W12/121,,Huang; TsengChan Stephan et al.,Waymo LLC,17/377261,7/15/2021,Zand; Kambiz,Ali; Afaq,1-Jan,,Waymo LLC,,,6.198945,
checked,1,349,,,,,,,US 12091049 B2,9/17/2024,85202125,32,Methods and systems for automatic problematic maneuver detection and adapted motion planning,B60W30/18145;G06F30/20;B60W60/0015;B60W60/001;G01C21/34;G01C21/3461,B60W2300/12;B60W2530/201;B60W2300/145;B60W2050/0031;B60W2552/30;B60W2554/00;B60W2556/40;B60W2556/50;B60W2555/20,Hardy; Jason et al.,Waymo LLC,17/650542,2/10/2022,Chace; Christian,Gilbertson; Shayne M.,1-Jan,,Waymo LLC,,,6.216815,
checked,,350,,,,,,,US 20240311269 A1,9/19/2024,92713891,14,SIMULATOR METRICS FOR AUTONOMOUS DRIVING,G06F8/60;G06F11/3457,,Montali; Nico et al.,,18/603102,3/12/2024,,,1-Jan,,Waymo LLC,,,6.617518,
checked,,351,,,,,,,US 12099359 B1,9/24/2024,59383294,19,Modifying the behavior of an autonomous vehicle using context based parameter switching,G05D1/0231;B60W30/00;G05D1/0246;B60W30/18159;B60W60/0016;G05D1/021;G05D1/0088;B60W30/09,B60W2420/403;B60W2420/408;B60W2554/802;B60W2554/20;B60W2555/20;B60W2552/05;B60W2554/4029;B60W2554/801,Zhu; Jiajun et al.,Waymo LLC,18/447473,8/10/2023,Patel; Shardul D,,1-Jan,,Waymo LLC,,,6.2980375,
checked,1,352,,,,,,,US 12099365 B2,9/24/2024,67616827,22,Determining and responding to an internal status of a vehicle,B60Q9/00;G05D1/0246;B60R21/01556;B60W50/14;B60N2/271;B60N2/002;B60N2/0026;B60R21/01538;B60R16/0234;G06N3/08;B60R22/48;G05D1/249;B60K28/04;B60W60/00253;G01C21/3602;B60N2/0272;G05D1/0221,B60N2230/30;B60W2540/223;B60N2/0023;B60W2540/049;B60N2210/24;B60W2540/227;B60N2210/18;B60W2540/221;B60W2540/043;B60W2420/403;B60W2050/143;B60N2/268,Wendel; Andreas et al.,Waymo LLC,18/117873,3/6/2023,Jeanglaude; Gertrude Arthur,,1-Jan,,Waymo LLC,,,6.2346582,
checked,,353,,,,,,,US 12097889 B2,9/24/2024,74066312,15,Agent trajectory prediction using anchor trajectories,G08G1/166;G06F18/214;G06N3/045;G06N3/08;G06V20/588;G06T7/277;G06V10/82;G06N3/044;G06N3/006;G08G1/0129;G08G1/0145;B60W60/00274;G06V20/56;G08G1/0112,B60W2554/4044;B60W2554/4041;G06T2207/10028;G06T2207/20084;G06T2207/30241;G06T2207/20081;G06T2207/30252,Chai; Yuning et al.,Waymo LLC,18/194882,4/3/2023,Nolan; Peter D,Obioha; Mikko Okechukwu,1-Jan,,Waymo LLC,,,6.173177,
checked,,354,,,,,,,US 12097876 B2,9/24/2024,83901125,25,Driveway pullovers for autonomous vehicles,G08G1/202;B60W30/18009;B60W60/00253;B60W60/00256;B60W60/001;B60W50/14,B60W2556/50;B60W2556/55;B60W2555/20,Vora; Mishika et al.,Waymo LLC,18/462480,9/7/2023,Kwon; John,,1-Jan,,WAYMO LLC,,,6.1476135,
checked,,355,,,,,,,US 12103542 B2,10/1/2024,78824367,22,Extracting agent intent from log data for running log-based simulations for evaluating autonomous vehicle software,B60W60/0025;G06F11/3476;B60W30/18163;G06F30/15;B60W40/09;G06F30/20,,Wang; Menghui et al.,Waymo LLC,18/231351,8/8/2023,Nguyen; Duy Khuong T,,1-Jan,,WAYMO LLC,,,6.216815,
checked,,356,,,,,,,US 12105200 B2,10/1/2024,81381023,28,Detecting retroreflectors in NIR images to control LIDAR scan,G01N21/359;G01S7/4815;G01S7/4918;G01S7/4868;G01S7/4816;G01S17/42;G01S7/4817;G01S17/89;G01S7/484;G01S17/86;G01S7/497,G01S17/931;G01S7/4861,Onal; Caner et al.,Waymo LLC,17/085259,10/30/2020,Ratcliffe; Luke D,,1-Jan,,Waymo LLC,,,6.373069,
checked,,357,,,,,,,US 12106528 B2,10/1/2024,83154414,18,Generating scene flow labels for point clouds using object labels,G06N3/0464;G06F18/2148;G06V20/58;H04N19/597;H04N19/46;G06T9/002;G06T7/269;H04N19/52;G06V10/82;G06N3/049,G06T2207/20084;G06T2207/20081;G06T2207/10028;G06T2207/10016,Abdo; Nichola et al.,Waymo LLC,17/684334,3/1/2022,Patel; Mahendra R,,1-Jan,,Waymo LLC,,,6.198945,
checked,,358,,,,,,,US 20240326846 A1,10/3/2024,90544702,25,Methods and Systems for Modifying Power Consumption by an Autonomy System,B60W50/04;G01S13/931;G01S7/48;G06F1/3206;B60W60/0023;G01S17/931;G06F1/3287;B60W60/0015;B60W40/02;B60W60/00;G01S7/02,B60W2420/408;B60W2510/244;B60W2050/0075,Thrasher; Matthew Evan et al.,,18/192431,3/29/2023,,,1-Jan,,Waymo LLC,,,6.719495,
checked,,359,,,,,,,US 12111422 B2,10/8/2024,62242696,19,Array of waveguide diffusers for light detection using an aperture,G01S7/4813;G02B5/005;G02B27/0994;G01S7/4817;G01S7/4818;G02B19/0014;G02B5/003;G01S17/00;G01S17/89;G02B6/08;G02B19/0076;G01S7/4865;G01S7/4863;G01S7/4816,G01S17/931,Droz; Pierre-Yves et al.,Waymo LLC,18/333074,6/12/2023,Pyo; Kevin K,,1-Jan,,Waymo LLC,,,6.345049,
checked,1,360,,,,,,,US 12111411 B1,10/8/2024,92936132,29,Automated generation of radar interference reduction training data for autonomous vehicle systems,G01S7/023;G01S7/40;G01S7/292;G01S7/4021;G06N5/04;G06N20/00;G01S13/931;G01S7/354,,Temil; Alessandro et al.,Waymo LLC,17/367888,7/6/2021,Hulka; James R,Makhdoom; Samarina,1-Jan,,Waymo LLC,,,6.445203,
checked,,361,,,,,,,US 12111170 B1,10/8/2024,92936134,22,Model-based routing for autonomous vehicles,G01C21/3453;G05D1/0217;G05D1/0061;G01C21/3492;G08G1/167;G05D1/0088,,Joshi; Ajay et al.,Waymo LLC,16/436165,6/10/2019,Reda; Matthew J.,,1-Jan,,Waymo LLC,,,6.0726986,
checked,1,362,,,,,,,US 12120463 B2,10/15/2024,76438640,27,Adjusting vehicle sensor field of view volume,G08G1/0112;G01S13/931;G01S7/497;G08G1/048;H04N7/18;G01S13/865;G06V20/56;G06V10/89;H04N23/69;G08G1/0116;B60W60/001;G01S7/483;G08G1/04;G01W1/06;G06V10/44;G01S17/931;G05D1/0088;B60W30/0956;G01S13/867;G05D1/81;G01S17/89;G01S17/86,G05D1/0257;G05D1/0251;G05D1/2435;G05D1/247;B60W2420/403;B60W2420/408;B60W2556/45,Verghese; Simon et al.,Waymo LLC,18/305478,4/24/2023,Kelley; Christopher S,Tarko; Asmamaw G,1-Jan,,Waymo LLC,,,6.345049,
checked,,363,,,,,,,US 12117395 B2,10/15/2024,78705883,17,Retro-reflectometer for measuring retro-reflectivity of objects in an outdoor environment,G01S7/497;G01S17/10;G01S17/931;G01N21/55,G01N2021/551;G01N2201/0636;G01N2201/0216;G01N2021/1793;G01N2201/06113;G01N2201/0691,Son; Hui Seong,Waymo LLC,17/954199,9/27/2022,Lee; John R,,1-Jan,,Waymo LLC,,,6.2273,
checked,1,364,,,,,,,US 12116007 B2,10/15/2024,81849865,18,Trajectory limiting for autonomous vehicles,G01C21/3602;B60W60/001;B60W30/08;G06V20/582;G06V20/584,B60W2554/4049;B60W2420/408;B60W2030/082,Russell; Jared et al.,Waymo LLC,17/116422,12/9/2020,Frejd; Russell,Willis; Brandon Z,1-Jan,,Waymo LLC,,,6.5449643,
checked,1,365,,,,,,,US 12116018 B2,10/15/2024,82118486,56,Permeable speed constraints,B60W60/00276;B60W60/0013;B60W60/0027;B60W60/00272,B60W2720/12;B60W2554/4041;B60W2554/801;B60W2554/804;B60W2554/4043;B60W2554/4042;B60W2554/803;B60W2720/10;B60W2720/103,Russell; Jared Stephen et al.,Waymo LLC,17/558680,12/22/2021,Elchanti; Hussein,Dunne; Kenneth M,1-Jan,,WAYMO LLC,,,6.1053915,
checked,1,366,,,,,,,US 12116009 B2,10/15/2024,83324870,34,Systems and operations of transfer hubs for autonomous trucking systems,B60W60/001;G01G19/12;B60W30/06;B60S5/02;B67D7/0401;B60W30/02;G01M1/122,B60W2300/12;B60W2420/403;B67D2007/043;B60W2530/10,Jatt; Charles et al.,Waymo LLC,17/689840,3/8/2022,Khatib; Rami,,1-Jan,,Waymo LLC,,,6.286212,
checked,1,367,,,,,,,US 12116014 B2,10/15/2024,85039116,20,Lateral gap planning for autonomous vehicles,B60W50/0205;B60W60/0027;B60W60/00272,B60W2554/801;B60W2554/4041;B60W2555/20;B60W2754/20;B60W2552/05;B60W2554/4026;B60W2556/20;B60W2556/25,Puchkarev; Victor et al.,Waymo LLC,17/388843,7/29/2021,Mustafa; Imran K,,1-Jan,,Waymo LLC,,,6.2273,
checked,,368,,,,,,,US 12115989 B1,10/15/2024,85573922,19,Responding to input on a brake pedal of a brake by wire system for an autonomous vehicle,B60W10/18;B60W60/0055;B60W60/0018;B60W60/001;B60W30/143;B60W30/18109,B60W30/18159;B60W2554/60;B60W2710/18;B60W2554/4041;B60W2540/12;B60W2710/182,McPeek-Bechtold; Nolan et al.,Waymo LLC,18/110650,2/16/2023,Sood; Anshul,,1-Jan,,Waymo LLC,,,6.287856,
checked,1,369,,,,,,,US 12117520 B1,10/15/2024,93018487,25,Methods and systems for radar image video compression using per-pixel doppler measurements,G01S13/86;H03M7/30;G01S7/415;G01S13/931;G06T7/97;G06T7/246;G01S13/60;G01S13/726;G01S13/89,B60W60/001;G06T2207/10044;B60W2520/14;B60W2420/408;G01S13/865;G01S13/584;G06T2207/30248,Armstrong-Crews; Nicholas et al.,Waymo LLC,17/370285,7/8/2021,Magloire; Vladimir,Schultz; David C.,1-Jan,,Waymo LLC,,,6.34929,
checked,,370,,,,,,,US D1046632 S,10/15/2024,,9,Sensor assembly,,,Wang; Zhaokun,Waymo LLC,D/726250,3/2/2020,Hill; Keli L,Sahneh; Sara S,D10/70,,Waymo LLC,,,6.2980375,
checked,,371,,,,,,,US D1046634 S,10/15/2024,,38,Sensor assembly,,,Wang; Zhaokun,Waymo LLC,D/734047,5/8/2020,Hill; Keli L,Sahneh; Sara S,D10/74,D10/46,Waymo LLC,,,6.2273,
checked,,372,,,,,,,US 12123735 B1,10/22/2024,54434570,23,Suggesting a route based on desired amount of driver interaction,G01C21/3682;G01C21/3453;B60W60/001;G05D1/0272;G01C21/367;G01C21/3407;G01C21/3614;G01C21/3673;G05D1/0255;G01C21/3626;G05D1/0274;G01C21/3676;G01C21/34;G01C21/3697;G05D1/0061,H04L67/12,Hobbs; Nicholas Kenneth et al.,Waymo LLC,18/202088,5/25/2023,Patel; Shardul D,,1-Jan,,Waymo LLC,,,6.286212,
checked,1,373,,,,,,,US 12122364 B2,10/22/2024,67543832,20,Detection of pedestrian using radio devices,B60W50/082;B60W60/0017;B60W30/09;G05D1/81;G05D1/0246;G05D1/028;G05D1/0088,B60W2554/4029;B60W2420/403;H04W84/12,Droz; Pierre-Yves,Waymo LLC,17/211213,3/24/2021,Shudy; Angelina M,,1-Jan,,Waymo LLC,,,6.2273,
checked,1,374,,,,,,,US 12124263 B2,10/22/2024,70051064,22,Generating trajectories for autonomous vehicles,G01C21/3658;B60W60/0011;B60W60/0015;G05D1/617;G01C21/3461;B60W30/18154;B60W50/0098;G05D1/81;G05D1/0214;B60W30/18159;G05D1/0088,B60W2050/0052,Dupre; Guillaume et al.,Waymo LLC,17/573048,1/11/2022,Ismail; Mahmoud S,Anfinrud; Gabriel,1-Jan,,Waymo LLC,,,6.1053915,
checked,,375,,,,,,,US 12125298 B2,10/22/2024,81587142,15,Efficient three-dimensional object detection from point clouds,G01S7/4808;G06V20/64;G01S17/42;G06V20/58;G06T7/194;G06V10/82;G01S17/89;G01S7/4802,G06T2207/20084;G06T2207/10028;G06T2207/20081,Sun; Pei et al.,Waymo LLC,17/527653,11/16/2021,Lee; Jonathan S,,1-Jan,,Waymo LLC,,,6.445203,
checked,1,376,,,,,,,US 12126881 B2,10/22/2024,82117981,31,"Systems, apparatus, and methods for generating enhanced images",H04N23/64;H04N23/90;H04N23/62;H04N23/695;H04N23/45;H04N23/743;H04N5/265;H04N23/73,,Feng; Jia et al.,Waymo LLC,18/323685,5/25/2023,Berhan; Ahmed A,,1-Jan,,Waymo LLC,,,6.32049,
checked,,377,,,,,,,US 20240355199 A1,10/24/2024,90826579,24,DETECTING SAFETY-RELEVANT ROAD TRAFFIC CONFLICTS,G08G1/0112;B60W30/095;G08G1/166;B60W50/14;B60W30/0953;B60W30/0956;G08G1/165;B60W60/0015;G08G1/0133,,Engstrom; Johan et al.,,18/642336,4/22/2024,,,1-Jan,,Waymo LLC,,,6.533745,
checked,1,378,,,,,,,US 12133005 B2,10/29/2024,65808450,24,Synchronized spinning LIDAR and rolling shutter camera system,G06T7/521;H04N23/71;H04N23/73;G01S17/86;H04N23/45;G01S17/89;H04N23/698;H04N25/531;G01S17/42;H04N23/90,G06T2207/10144;G06T7/90;G06T17/05;G06T2207/10152;G06T2207/10028,Gassend; Blaise et al.,Waymo LLC,18/150249,1/5/2023,Pham; Nam D,,1-Jan,,Waymo LLC,,,6.0433435,
checked,1,379,,,,,,,US 12130389 B2,10/29/2024,70458537,30,Methods and systems for detecting sensor occlusions,G01S17/42;G02B27/0006;G02B26/101;G01S7/4813;G01S17/931;G01S7/497;G01S17/89;G01S7/4817,G01S2007/4977,Gassend; Blaise et al.,"Waymo, LLC",17/198020,3/10/2021,Duong; Henry,,1-Jan,,Waymo LLC,,,6.286212,
checked,1,380,,,,,,,US 12130383 B2,10/29/2024,76546078,41,Rotatable mirror device,G01S17/08;G01S17/10;G01S7/4816;G01S7/497;G01S7/4917;G01S7/4817;G01S17/931;G01D5/14,G01S2007/4975,Gassend; Blaise et al.,Waymo LLC,17/134272,12/26/2020,Baghdasaryan; Hovhannes,,1-Jan,,Waymo LLC,,,6.286212,
checked,1,381,,,,,,,US 12130147 B2,10/29/2024,78085767,30,Quality scoring for pullovers for autonomous vehicles,G01C21/3685;B60W60/00253;B60W60/0015;G08G1/012;G08G1/144;G08G1/0112;G01C21/3438;B62D15/0285;B60W30/095;G08G1/0145;G01C21/3461;G08G1/147;G08G1/0129,B60W2554/404;B60W2552/45;B60W2554/80,Pandit; Salil et al.,Waymo LLC,17/410068,8/24/2021,Antonucci; Anne Marie,Wang; Jingli,1-Jan,,Waymo LLC,,,6.287856,
checked,1,382,,,,,,,US 12128922 B2,10/29/2024,84829682,25,User interface techniques for recommending remote assistance actions,B60W60/0011;G05D1/2249;G06T11/001;G05D1/227;B60W60/0027;G01C21/3461,B60W2420/403;G05D2107/13;B60W2554/802;G05D2105/22;G06T2200/24;B60W2554/801;B60W2556/45;G05D2109/10;G06F3/04842,Winter; Collin et al.,Waymo LLC,17/558062,12/21/2021,Melton; Todd,Feng; Vincent,1-Jan,,Waymo LLC,,,6.373069,
checked,,383,,,,,,,US 12131550 B1,10/29/2024,93217253,23,Methods and apparatus for validating sensor data,G06V10/751;B60W60/001;G06F18/213;G06V20/58,B60W2420/403;B60W2420/408;B60W2554/20,Braley; Colin et al.,Waymo LLC,17/138125,12/30/2020,Gilliard; Delomia L,,1-Jan,,Waymo LLC,,,6.287856,
checked,1,385,,,,,,,US 12134384 B2,11/5/2024,49212735,23,Robust method for detecting traffic signals and their associated states,G05D1/81;G06V20/56;G05D1/0246;G06V20/584;G05D1/249;G05D1/0088;G05D1/0231;G06V20/582;B60W30/18154,B60W2556/50;B60W2556/20;B60W2555/60,Ferguson; David I. et al.,Waymo LLC,18/218290,7/5/2023,Nolan; Peter D,Whalen; Michael F,1-Jan,,Waymo LLC,,,6.2273,
checked,1,386,,,,,,,US 12137285 B2,11/5/2024,60703011,29,Camera peek into turn,G05D1/0246;H04N23/63;B60R1/27;B60R1/28;G05D1/0094;H04N23/69;H04N23/64;G06T15/20;G05D1/689;G05D1/249,B60R2300/605;B60R2300/602;B60R2300/8086;B60R2300/302,Patel; Nirmal,WAYMO LLC,17/207787,3/22/2021,Hess; Michael J,,1-Jan,,Waymo LLC,,,6.1053915,
checked,1,387,,,,,,,US 12136273 B2,11/5/2024,83899777,26,Identification of real and image sign detections in driving applications,G06V10/774;G06V10/82;G06V20/64;G06F18/2431;B60W60/001;G06V10/803;G06V20/582;G06V10/993,B60W2420/403;B60W2420/408;B60W2420/54;B60W2552/00,Kabkab; Maya et al.,Waymo LLC,17/451558,10/20/2021,Mastrodonato; Margaret G,,1-Jan,,Waymo LLC,,,6.1409836,
checked,1,388,,,,,,,US 12136271 B2,11/5/2024,83947967,24,"Long-range object detection, localization, tracking and classification for autonomous vehicles",G06V20/58;G05D1/0251;G05D1/2435;G01S13/865;B60W60/001;G05D1/0088;G01S17/931;G06F18/22;G01S13/931;B60W30/18163;G01S13/867;G01S17/86;G05D1/81,B60W2420/408;G06V10/255;B60W2420/403;G06V20/64,Yu; Ruichi et al.,Waymo LLC,17/319194,5/13/2021,Hsieh; Ping Y,Koppolu; Vaisali Rao,1-Jan,,WAYMO LLC,,,6.0726986,
checked,1,389,,,,,,,US 12134407 B2,11/5/2024,84285751,27,Predicting a parking or pullover spot vacancy for an autonomous vehicle pickup,G06V20/584;B60W60/0027;B60W60/0011;G06V20/58;G08G1/205;B60W60/00253;G08G1/146;G08G1/0129,B60W2552/53;B60W2554/80,Vora; Mishika,Waymo LLC,17/339421,6/4/2021,Lee; James J,Matta; Alexander George,1-Jan,,Waymo LLC,,,6.2980375,
checked,,390,,,,,,,US D1049889 S,11/5/2024,,9,Sensor assembly,,,Ahn; YooJung et al.,Waymo LLC,D/901524,9/1/2023,Davis; Antoine Duval,,D10/70,D12/187,Waymo LLC,,,6.1053915,
checked,,391,,,,,,,US 20240373142 A1,11/7/2024,90923998,36,Reducing Auto-Exposure Latency,H04N23/73;H04N23/71;H04N25/50;H04N23/72,,Kim; Erik Daniel et al.,,18/312369,5/4/2023,,,1-Jan,,Waymo LLC,,,6.610613,
checked,,392,,,,,,,US 20240370695 A1,11/7/2024,93292649,26,RARE EXAMPLE MINING FOR AUTONOMOUS VEHICLES,G06N3/044;G06N3/08;G07C5/0841;G06N3/045;G06N3/042,,Zhao; Wilson et al.,,18/142437,5/2/2023,,,1-Jan,,Waymo LLC,,,6.569335,
checked,,393,,,,,,,US 20240367685 A1,11/7/2024,93293831,26,RARE EXAMPLE MINING FOR AUTONOMOUS VEHICLES,G06V10/764;G06V10/82;G06N3/08;G06N3/045;G06V20/58;B60W60/0027,B60W2554/4046,Zhao; Wilson et al.,,18/142429,5/2/2023,,,1-Jan,,Waymo LLC,,,6.974229,
checked,1,394,,,,,,,US 12140962 B2,11/12/2024,71096846,26,Model for excluding vehicle from sensor field of view,G05D1/0257;G01S17/87;B60W10/04;G01S17/931;G05D1/0248;H04Q9/00;G01S13/931;B60W30/18145;B60W10/20;G05D1/0276;G05D1/81;G05D1/0088;G05D1/247,B60W2554/00;B60W2710/20;G01S2013/9323;B60R11/04;G01S13/867;B60W2420/408;G01S13/87;G01S13/865;B60W2420/403;G05D1/0291;G05D1/69;B60R2011/004;B60W2720/106;G01S2013/93273;G01S17/86;G01S2013/93271,Armstrong-Crews; Nicholas et al.,Waymo LLC,18/200243,5/22/2023,Wallace; Donald J,Coduroglu; Jalal C,1-Jan,,Waymo LLC,,,6.0726986,
checked,,395,,,,,,,US 12139172 B2,11/12/2024,83901129,20,Predicting near-curb driving behavior on autonomous vehicles,G06N5/02;G05D1/0217;G06N20/20;B60W60/0027;G05D1/617;G05D1/249;G05D1/0214;G06N20/00;G06N5/01;G05D1/0221;G06N3/08;G05D1/0231,B60W2554/4029;B60W2554/4044;B60W2554/801;B60W2552/10;G06N3/0464;B60W2554/4026;B60W2554/4041;B60W2552/53;B60W2420/403,Goyal; Vishu et al.,Waymo LLC,17/316625,5/10/2021,Antonucci; Anne Marie,Nguyen; Misa H,1-Jan,,Waymo LLC,,,6.187685,
checked,,396,,,,,,,US 12139108 B1,11/12/2024,84689615,17,Cleaning device for spinning surface,B60S1/62;B08B1/143;B08B3/02;B08B1/165;B60S1/566;B08B1/34,G01S2007/4977;B60S1/44;G01S13/931;B60S1/0411;G01S2007/52011;B60S1/3418;G01S17/931;G01S7/4043;G01S15/931;G02B27/0006;B60S2001/3837,Lombrozo; Peter Craig,Waymo LLC,17/991970,11/22/2022,Henson; Katina N.,,1-Jan,,WAYMO LLC,,,6.377531,
checked,,397,,,,,,,US 12143734 B1,11/12/2024,85480890,34,Enhanced depth of focus cameras using variable apertures and pixel binning,H04N25/75;H04N25/46;G01S7/4816;G01S17/89;G02B27/0075;G01S7/497;G01S17/931;G01S7/4863;G01S17/894,,Sharma; Shashank et al.,Waymo LLC,18/169532,2/15/2023,Pham; Nam D,,1-Jan,,Waymo LLC,,,6.1053915,
checked,,398,,,,,,,US 12141083 B1,11/12/2024,85574018,18,Control calibration timing to avoid memory write blackout period,G06F13/1668,,Ravikumar; Sabareeshkumar et al.,Waymo LLC,18/171068,2/17/2023,Tseng; Cheng Yuan,,1-Jan,,Waymo LLC,,,6.0433435,
checked,,399,,,,,,,US 12139215 B1,11/12/2024,93381464,40,Method for detection and mitigation of blocked steering actuator,B62D5/0481;B62D5/0496,,Zaydel; Justin et al.,Waymo LLC,17/573128,1/11/2022,Holwerda; Stephen,Peche; Jorge O,1-Jan,,Waymo LLC,,,6.34929,
checked,1,400,,,,,,,US 12147891 B2,11/19/2024,72662069,21,High bandwidth camera data transmission,H04N25/00;G06T7/97;G06N3/063;G06V10/955;G06T7/0002;G06V10/764;G06N3/045;G06V10/82,G06N3/044;G06F2218/12,Ion; Lucian et al.,Waymo LLC,17/526170,11/15/2021,Rudolph; Vincent,Schwartz; Raphael,1-Jan,,Waymo LLC,,,6.1551714,
checked,1,401,,,,,,,US 12147000 B2,11/19/2024,74881895,14,Programmable SiPM arrays,G01T1/2985;G01T1/248;G01T1/2018;G01S17/90;G01S7/4863;G01S17/894;G01T1/208;G01S7/4816;G01S17/10,,Verghese; Simon et al.,Waymo LLC,17/411845,8/25/2021,Gunberg; Edwin C,Faye; Mamadou,1-Jan,,Waymo LLC,,,6.2980375,
checked,1,402,,,,,,,US 12147076 B2,11/19/2024,75585738,26,Optical signal routing devices and systems,G02B6/4202;G02B6/125;G01S7/4818;G01S7/4815;G02B6/1228;G01S7/4814,G01S17/931;G01S17/10;G01S17/89;G02B6/4214;G02B2006/12104;G01S17/42;G01S7/4812,Dunphy; James et al.,Waymo LLC,18/337119,6/19/2023,Mooney; Michael P,,1-Jan,,Waymo LLC,,,6.377531,
checked,,403,,,,,,,US 12145601 B2,11/19/2024,84330151,27,Automatic qualification of payload for autonomous vehicles,B60W40/13;B60W30/045;B60W30/143;B60W60/001,B60Y2200/147;B60W2040/1315;B60W2530/205;B60W2552/15;B60W2300/14;B60W2050/0088;B60W2530/203;B60W2555/20;B60W2720/10;B60W2556/45;B60W2520/22;B60W2040/1338;B60W2530/10;B60W2040/133,Latimer; Craig et al.,Waymo LLC,17/453544,11/4/2021,Frejd; Russell,Ramirez; Ellis B.,1-Jan,,Waymo LLC,,,6.0726986,
checked,,404,,,,,,,US 12145623 B2,11/19/2024,84487825,27,Methods and systems for providing incremental remote assistance to an autonomous vehicle,G06V20/56;G05D1/0044;G08G1/0969;B60W60/0015,B60W2420/403;B60W2554/4049,Winter; Collin et al.,Waymo LLC,17/557908,12/21/2021,Holloway; Jason,Emmett; Madison B,1-Jan,,Waymo LLC,,,6.32049,
checked,,405,,,,,,,US 12145628 B1,11/19/2024,86898910,21,Driving difficulty maps for autonomous vehicles,G01C21/3815;G07C5/0841;G01C21/3461;G07C5/02;G01C21/3841;B60W60/005,B60W2556/45;B60W2556/40,Zhao; Xiaoyue et al.,Waymo LLC,18/195094,5/9/2023,Weisenfeld; Aryan E,Chalhoub; Jeffrey R,1-Jan,,WAYMO LLC,,,6.173177,
checked,1,406,,,,,,,US 12153432 B2,11/26/2024,50514315,15,Positioning vehicles to improve quality of observations at intersections,B60W30/18154;G05D1/646;B60W30/18159;G05D1/0212,B60W2552/05;B60W2555/60;B60W2552/10;B60W2556/50,Ferguson; David Ian Franklin et al.,Waymo LLC,17/654259,3/10/2022,Soofi; Yazan A,,1-Jan,,Waymo LLC,,,6.345049,
checked,1,407,,,,,,,US 12155000 B2,11/26/2024,74881244,17,Monolithic silicon photomultiplier array,H10F77/413;G01S7/4816;H10F39/103;G01S17/894;H10F30/225;H10F39/107;G01S7/481;H10F71/00,,Onal; Caner et al.,Waymo LLC,17/475010,9/14/2021,Pyo; Kevin K,Williams; Don J,1-Jan,,Waymo LLC,,,6.216815,
checked,,408,,,,,,,US 12154212 B2,11/26/2024,75908922,15,Generating environmental data,G06N3/08;G06T15/00;B60W30/0956;B60W50/06;G06T19/00;G06T7/70;G06T9/002;G06T15/04;B60W60/001;G06T17/05;G06N3/045,G06N3/048;B60W2420/408;G06T2207/20084;G06T2207/30248;G06T2207/20081;B60W2420/403,Yang; Zhenpei et al.,Waymo LLC,17/098943,11/16/2020,McCulley; Ryan,,1-Jan,,Waymo LLC,,,6.0433435,
checked,,409,,,,,,,US 12154347 B2,11/26/2024,83195059,15,Region detection and geometry prediction,G06V20/58;G06V20/56;G06T7/75;G06V10/82;G06V10/454;G01S17/89;G06T7/11;G06V20/588;G06V10/774,G06T2207/20084;G06T2207/10028;G06T2207/20081;G06T2207/30252,Bogun; Ivan et al.,Waymo LLC,17/691103,3/9/2022,Urban; Edward F,Mahrouka; Wassim,1-Jan,,Waymo LLC,,,6.2422533,
checked,,410,,,,,,,US 12153437 B2,11/26/2024,86385279,31,Detection of particulate matter in autonomous vehicle applications,G01S17/89;G05D1/249;G01P5/26;G05D1/0223;G01P3/36;G01S17/931;G01S17/87;G05D1/65;G01S17/88;G01S17/58;G05D1/0231;G01S17/34,,Armstrong-Crews; Nicholas et al.,Waymo LLC,18/132040,4/7/2023,Nguyen; Tan Q,,1-Jan,,Waymo LLC,,,6.5449643,
